Date,Hour,Quarter,ERCOT Hub Average Price
09/15/2022,7,1,51.73
09/15/2022,7,2,52.04
09/15/2022,7,3,52.52
09/15/2022,7,4,52.84
09/15/2022,8,1,52.49
09/15/2022,8,2,51.42
09/15/2022,8,3,50.09
09/15/2022,8,4,49.69
09/15/2022,9,1,49.76
09/15/2022,9,2,48.05
09/15/2022,9,3,46.46
09/15/2022,9,4,45.06
09/15/2022,10,1,42.81
09/15/2022,10,2,37.79
09/15/2022,10,3,24.33
09/15/2022,10,4,22.49
09/15/2022,11,1,28.05
09/15/2022,11,2,30.54
09/15/2022,11,3,37.31
09/15/2022,11,4,42.09
09/15/2022,12,1,47.97
09/15/2022,12,2,50.45
09/15/2022,12,3,51.34
09/15/2022,12,4,51.93
09/15/2022,13,1,51.81
09/15/2022,13,2,51.89
09/15/2022,13,3,52.35
09/15/2022,13,4,53.19
09/15/2022,14,1,54.03
09/15/2022,14,2,56.10
09/15/2022,14,3,61.63
09/15/2022,14,4,67.81
09/15/2022,15,1,70.57
09/15/2022,15,2,69.65
09/15/2022,15,3,73.18
09/15/2022,15,4,73.89
09/15/2022,16,1,72.38
09/15/2022,16,2,74.18
09/15/2022,16,3,74.80
09/15/2022,16,4,74.32
09/15/2022,17,1,73.17
09/15/2022,17,2,74.72
09/15/2022,17,3,71.78
09/15/2022,17,4,70.14
09/15/2022,18,1,66.43
09/15/2022,18,2,68.46
09/15/2022,18,3,69.59
09/15/2022,18,4,65.04
09/15/2022,19,1,61.17
09/15/2022,19,2,63.94
09/15/2022,19,3,71.52
09/15/2022,19,4,74.50
09/15/2022,20,1,71.51
09/15/2022,20,2,74.77
09/15/2022,20,3,76.10
09/15/2022,20,4,74.41
09/15/2022,21,1,75.01
09/15/2022,21,2,74.65
09/15/2022,21,3,69.87
09/15/2022,21,4,63.70
09/15/2022,22,1,68.17
09/15/2022,22,2,69.99
09/15/2022,22,3,67.77
09/15/2022,22,4,58.35
09/15/2022,23,1,57.30
09/15/2022,23,2,64.90
09/15/2022,23,3,64.14
09/15/2022,23,4,51.79
09/15/2022,24,1,44.44
09/15/2022,24,2,51.63
09/15/2022,24,3,52.14
09/15/2022,24,4,54.38
09/16/2022,1,1,49.89
09/16/2022,1,2,50.09
09/16/2022,1,3,49.87
09/16/2022,1,4,48.15
09/16/2022,2,1,47.37
09/16/2022,2,2,46.71
09/16/2022,2,3,48.41
09/16/2022,2,4,48.66
09/16/2022,3,1,48.44
09/16/2022,3,2,45.98
09/16/2022,3,3,43.63
09/16/2022,3,4,39.62
09/16/2022,4,1,39.61
09/16/2022,4,2,38.06
09/16/2022,4,3,35.84
09/16/2022,4,4,35.69
09/16/2022,5,1,38.79
09/16/2022,5,2,38.81
09/16/2022,5,3,38.96
09/16/2022,5,4,38.87
09/16/2022,6,1,46.70
09/16/2022,6,2,49.75
09/16/2022,6,3,49.74
09/16/2022,6,4,49.98
09/16/2022,7,1,55.22
09/16/2022,7,2,61.05
09/16/2022,7,3,67.50
09/16/2022,7,4,66.16
09/16/2022,8,1,65.70
09/16/2022,8,2,66.77
09/16/2022,8,3,69.68
09/16/2022,8,4,67.02
09/16/2022,9,1,68.03
09/16/2022,9,2,68.36
09/16/2022,9,3,67.78
09/16/2022,9,4,63.26
09/16/2022,10,1,53.16
09/16/2022,10,2,49.53
09/16/2022,10,3,47.74
09/16/2022,10,4,46.83
09/16/2022,11,1,50.12
09/16/2022,11,2,51.62
09/16/2022,11,3,56.48
09/16/2022,11,4,54.02
09/16/2022,12,1,52.43
09/16/2022,12,2,56.09
09/16/2022,12,3,57.38
09/16/2022,12,4,58.77
09/16/2022,13,1,58.07
09/16/2022,13,2,59.75
09/16/2022,13,3,57.90
09/16/2022,13,4,61.16
09/16/2022,14,1,62.76
09/16/2022,14,2,63.94
09/16/2022,14,3,64.88
09/16/2022,14,4,70.95
09/16/2022,15,1,68.84
09/16/2022,15,2,69.97
09/16/2022,15,3,71.67
09/16/2022,15,4,71.46
09/16/2022,16,1,72.10
09/16/2022,16,2,72.96
09/16/2022,16,3,73.31
09/16/2022,16,4,72.09
09/16/2022,17,1,71.90
09/16/2022,17,2,76.61
09/16/2022,17,3,74.44
09/16/2022,17,4,74.12
09/16/2022,18,1,71.10
09/16/2022,18,2,72.02
09/16/2022,18,3,71.30
09/16/2022,18,4,70.32
09/16/2022,19,1,70.49
09/16/2022,19,2,69.64
09/16/2022,19,3,70.10
09/16/2022,19,4,71.26
09/16/2022,20,1,72.83
09/16/2022,20,2,73.61
09/16/2022,20,3,73.70
09/16/2022,20,4,73.20
09/16/2022,21,1,68.01
09/16/2022,21,2,67.25
09/16/2022,21,3,65.39
09/16/2022,21,4,62.05
09/16/2022,22,1,67.61
09/16/2022,22,2,69.19
09/16/2022,22,3,69.16
09/16/2022,22,4,65.04
09/16/2022,23,1,69.55
09/16/2022,23,2,68.54
09/16/2022,23,3,67.32
09/16/2022,23,4,62.38
09/16/2022,24,1,64.38
09/16/2022,24,2,69.34
09/16/2022,24,3,64.94
09/16/2022,24,4,60.89
09/17/2022,1,1,52.78
09/17/2022,1,2,53.85
09/17/2022,1,3,50.81
09/17/2022,1,4,47.68
09/17/2022,2,1,47.16
09/17/2022,2,2,48.11
09/17/2022,2,3,47.04
09/17/2022,2,4,46.80
09/17/2022,3,1,44.72
09/17/2022,3,2,43.21
09/17/2022,3,3,41.39
09/17/2022,3,4,43.14
09/17/2022,4,1,43.82
09/17/2022,4,2,43
09/17/2022,4,3,44.53
09/17/2022,4,4,43.94
09/17/2022,5,1,44.33
09/17/2022,5,2,44.59
09/17/2022,5,3,45.13
09/17/2022,5,4,45.36
09/17/2022,6,1,46.86
09/17/2022,6,2,48.13
09/17/2022,6,3,48.79
09/17/2022,6,4,48.12
09/17/2022,7,1,47.44
09/17/2022,7,2,48.56
09/17/2022,7,3,48.98
09/17/2022,7,4,49.16
09/17/2022,8,1,49.57
09/17/2022,8,2,53.22
09/17/2022,8,3,53.48
09/17/2022,8,4,61.64
09/17/2022,9,1,59.79
09/17/2022,9,2,55.56
09/17/2022,9,3,47.98
09/17/2022,9,4,43.36
09/17/2022,10,1,38.80
09/17/2022,10,2,31.98
09/17/2022,10,3,30.46
09/17/2022,10,4,34.56
09/17/2022,11,1,36.33
09/17/2022,11,2,37.20
09/17/2022,11,3,39.92
09/17/2022,11,4,39.07
09/17/2022,12,1,38.74
09/17/2022,12,2,41.25
09/17/2022,12,3,41.73
09/17/2022,12,4,42.67
09/17/2022,13,1,43.51
09/17/2022,13,2,43.64
09/17/2022,13,3,46.94
09/17/2022,13,4,49.34
09/17/2022,14,1,47.77
09/17/2022,14,2,48.27
09/17/2022,14,3,49.27
09/17/2022,14,4,51.25
09/17/2022,15,1,52.68
09/17/2022,15,2,52.61
09/17/2022,15,3,53.76
09/17/2022,15,4,58.76
09/17/2022,16,1,58.20
09/17/2022,16,2,54.15
09/17/2022,16,3,53.98
09/17/2022,16,4,57.18
09/17/2022,17,1,57.08
09/17/2022,17,2,56.92
09/17/2022,17,3,55.84
09/17/2022,17,4,58.75
09/17/2022,18,1,56.64
09/17/2022,18,2,59.05
09/17/2022,18,3,56.69
09/17/2022,18,4,58.42
09/17/2022,19,1,58.62
09/17/2022,19,2,62.18
09/17/2022,19,3,63.48
09/17/2022,19,4,66.66
09/17/2022,20,1,68.43
09/17/2022,20,2,71.02
09/17/2022,20,3,74.72
09/17/2022,20,4,83.51
09/17/2022,21,1,69.72
09/17/2022,21,2,67.06
09/17/2022,21,3,65.80
09/17/2022,21,4,63.81
09/17/2022,22,1,63.71
09/17/2022,22,2,63.25
09/17/2022,22,3,61.47
09/17/2022,22,4,59.33
09/17/2022,23,1,61.70
09/17/2022,23,2,62.37
09/17/2022,23,3,63.51
09/17/2022,23,4,63.79
09/17/2022,24,1,64.27
09/17/2022,24,2,65.05
09/17/2022,24,3,63.33
09/17/2022,24,4,59.25
09/18/2022,1,1,61.70
09/18/2022,1,2,64.10
09/18/2022,1,3,60.71
09/18/2022,1,4,60.19
09/18/2022,2,1,63.05
09/18/2022,2,2,60.45
09/18/2022,2,3,54.36
09/18/2022,2,4,54.93
09/18/2022,3,1,52.11
09/18/2022,3,2,51.25
09/18/2022,3,3,50.94
09/18/2022,3,4,47.80
09/18/2022,4,1,47.53
09/18/2022,4,2,47.05
09/18/2022,4,3,46.36
09/18/2022,4,4,46.49
09/18/2022,5,1,46.87
09/18/2022,5,2,46.29
09/18/2022,5,3,45.78
09/18/2022,5,4,45.75
09/18/2022,6,1,46.37
09/18/2022,6,2,46.38
09/18/2022,6,3,46.16
09/18/2022,6,4,45.85
09/18/2022,7,1,43.42
09/18/2022,7,2,40.81
09/18/2022,7,3,37.78
09/18/2022,7,4,37.28
09/18/2022,8,1,37.96
09/18/2022,8,2,37.74
09/18/2022,8,3,38.11
09/18/2022,8,4,38.35
09/18/2022,9,1,40.80
09/18/2022,9,2,43.59
09/18/2022,9,3,39.59
09/18/2022,9,4,34.71
09/18/2022,10,1,31.30
09/18/2022,10,2,31.06
09/18/2022,10,3,34.20
09/18/2022,10,4,36.69
09/18/2022,11,1,41.35
09/18/2022,11,2,46.40
09/18/2022,11,3,46.88
09/18/2022,11,4,44.63
09/18/2022,12,1,47.65
09/18/2022,12,2,49.46
09/18/2022,12,3,49.94
09/18/2022,12,4,49.48
09/18/2022,13,1,58.86
09/18/2022,13,2,54.35
09/18/2022,13,3,53.27
09/18/2022,13,4,54.07
09/18/2022,14,1,55.12
09/18/2022,14,2,56.91
09/18/2022,14,3,58.40
09/18/2022,14,4,62.08
09/18/2022,15,1,70.90
09/18/2022,15,2,120.58
09/18/2022,15,3,84.68
09/18/2022,15,4,77.94
09/18/2022,16,1,68.45
09/18/2022,16,2,90.04
09/18/2022,16,3,87.34
09/18/2022,16,4,99.82
09/18/2022,17,1,97.86
09/18/2022,17,2,95.61
09/18/2022,17,3,69.90
09/18/2022,17,4,65.65
09/18/2022,18,1,71.47
09/18/2022,18,2,74.07
09/18/2022,18,3,81.32
09/18/2022,18,4,69.34
09/18/2022,19,1,69.53
09/18/2022,19,2,65.88
09/18/2022,19,3,79.95
09/18/2022,19,4,94.13
09/18/2022,20,1,73.43
09/18/2022,20,2,79.27
09/18/2022,20,3,80.57
09/18/2022,20,4,81.32
09/18/2022,21,1,72.08
09/18/2022,21,2,68.88
09/18/2022,21,3,67.18
09/18/2022,21,4,65.34
09/18/2022,22,1,65.79
09/18/2022,22,2,67.98
09/18/2022,22,3,66.90
09/18/2022,22,4,65.14
09/18/2022,23,1,69.85
09/18/2022,23,2,73
09/18/2022,23,3,67.11
09/18/2022,23,4,60.78
09/18/2022,24,1,59.46
09/18/2022,24,2,54.45
09/18/2022,24,3,53.98
09/18/2022,24,4,51.41
09/19/2022,1,1,51.49
09/19/2022,1,2,53.08
09/19/2022,1,3,50.49
09/19/2022,1,4,47.57
09/19/2022,2,1,47.28
09/19/2022,2,2,47.42
09/19/2022,2,3,47.11
09/19/2022,2,4,46.96
09/19/2022,3,1,46.82
09/19/2022,3,2,45.15
09/19/2022,3,3,44.40
09/19/2022,3,4,44.23
09/19/2022,4,1,43.26
09/19/2022,4,2,42.35
09/19/2022,4,3,40.14
09/19/2022,4,4,38.72
09/19/2022,5,1,42.02
09/19/2022,5,2,42.28
09/19/2022,5,3,44.36
09/19/2022,5,4,44.28
09/19/2022,6,1,46.60
09/19/2022,6,2,46.81
09/19/2022,6,3,49.01
09/19/2022,6,4,46.92
09/19/2022,7,1,47.13
09/19/2022,7,2,48.30
09/19/2022,7,3,49.91
09/19/2022,7,4,54
09/19/2022,8,1,55.66
09/19/2022,8,2,55.40
09/19/2022,8,3,53.06
09/19/2022,8,4,52.53
09/19/2022,9,1,55.21
09/19/2022,9,2,53.54
09/19/2022,9,3,54.98
09/19/2022,9,4,55.79
09/19/2022,10,1,54.08
09/19/2022,10,2,51.21
09/19/2022,10,3,50.78
09/19/2022,10,4,50.31
09/19/2022,11,1,50.03
09/19/2022,11,2,52.60
09/19/2022,11,3,55.17
09/19/2022,11,4,60.20
09/19/2022,12,1,65.75
09/19/2022,12,2,65.71
09/19/2022,12,3,66.87
09/19/2022,12,4,66.80
09/19/2022,13,1,67.67
09/19/2022,13,2,70.31
09/19/2022,13,3,68.93
09/19/2022,13,4,75.27
09/19/2022,14,1,68.88
09/19/2022,14,2,83.80
09/19/2022,14,3,75.11
09/19/2022,14,4,72.61
09/19/2022,15,1,72.62
09/19/2022,15,2,70.77
09/19/2022,15,3,71.19
09/19/2022,15,4,72.68
09/19/2022,16,1,70.68
09/19/2022,16,2,73.74
09/19/2022,16,3,75.65
09/19/2022,16,4,75.24
09/19/2022,17,1,75.52
09/19/2022,17,2,70.60
09/19/2022,17,3,70.89
09/19/2022,17,4,70.53
09/19/2022,18,1,70.33
09/19/2022,18,2,69.62
09/19/2022,18,3,69.68
09/19/2022,18,4,69.28
09/19/2022,19,1,69.51
09/19/2022,19,2,73.39
09/19/2022,19,3,80.57
09/19/2022,19,4,225.14
09/19/2022,20,1,209.78
09/19/2022,20,2,268.82
09/19/2022,20,3,187.24
09/19/2022,20,4,117.67
09/19/2022,21,1,79.30
09/19/2022,21,2,76.61
09/19/2022,21,3,72.73
09/19/2022,21,4,69.98
09/19/2022,22,1,69.83
09/19/2022,22,2,69.87
09/19/2022,22,3,67.73
09/19/2022,22,4,65.51
09/19/2022,23,1,67.33
09/19/2022,23,2,66.86
09/19/2022,23,3,65.80
09/19/2022,23,4,60.33
09/19/2022,24,1,55.51
09/19/2022,24,2,55.14
09/19/2022,24,3,53.62
09/19/2022,24,4,49.89
09/20/2022,1,1,49.01
09/20/2022,1,2,49.03
09/20/2022,1,3,49.09
09/20/2022,1,4,46.94
09/20/2022,2,1,45.40
09/20/2022,2,2,45.38
09/20/2022,2,3,45.26
09/20/2022,2,4,45.45
09/20/2022,3,1,45.73
09/20/2022,3,2,44.88
09/20/2022,3,3,44.65
09/20/2022,3,4,44.66
09/20/2022,4,1,44.32
09/20/2022,4,2,44.38
09/20/2022,4,3,43.38
09/20/2022,4,4,42.90
09/20/2022,5,1,43.33
09/20/2022,5,2,43.06
09/20/2022,5,3,43.22
09/20/2022,5,4,43.55
09/20/2022,6,1,45.29
09/20/2022,6,2,45.62
09/20/2022,6,3,46.42
09/20/2022,6,4,45.10
09/20/2022,7,1,45.31
09/20/2022,7,2,46.32
09/20/2022,7,3,47.49
09/20/2022,7,4,48.13
09/20/2022,8,1,48.34
09/20/2022,8,2,47.74
09/20/2022,8,3,46.83
09/20/2022,8,4,46.18
09/20/2022,9,1,47.66
09/20/2022,9,2,46.58
09/20/2022,9,3,47.31
09/20/2022,9,4,47.32
09/20/2022,10,1,45.39
09/20/2022,10,2,45.79
09/20/2022,10,3,44.21
09/20/2022,10,4,47.03
09/20/2022,11,1,48.86
09/20/2022,11,2,48.90
09/20/2022,11,3,49.81
09/20/2022,11,4,53.51
09/20/2022,12,1,56.63
09/20/2022,12,2,61.09
09/20/2022,12,3,66.47
09/20/2022,12,4,68.32
09/20/2022,13,1,66.39
09/20/2022,13,2,70.29
09/20/2022,13,3,77.89
09/20/2022,13,4,70.92
09/20/2022,14,1,70.97
09/20/2022,14,2,72.43
09/20/2022,14,3,151.12
09/20/2022,14,4,76.39
09/20/2022,15,1,75.90
09/20/2022,15,2,72.80
09/20/2022,15,3,73.90
09/20/2022,15,4,75.01
09/20/2022,16,1,75.14
09/20/2022,16,2,78.69
09/20/2022,16,3,79.98
09/20/2022,16,4,79.16
09/20/2022,17,1,81.64
09/20/2022,17,2,75.94
09/20/2022,17,3,75.41
09/20/2022,17,4,72.85
09/20/2022,18,1,72.11
09/20/2022,18,2,69.84
09/20/2022,18,3,70.30
09/20/2022,18,4,70.05
09/20/2022,19,1,71.49
09/20/2022,19,2,76.22
09/20/2022,19,3,76.20
09/20/2022,19,4,89.62
09/20/2022,20,1,93.22
09/20/2022,20,2,107.11
09/20/2022,20,3,136.63
09/20/2022,20,4,100.48
09/20/2022,21,1,82.56
09/20/2022,21,2,72.66
09/20/2022,21,3,70.76
09/20/2022,21,4,69.39
09/20/2022,22,1,67.70
09/20/2022,22,2,66.29
09/20/2022,22,3,64.08
09/20/2022,22,4,62.82
09/20/2022,23,1,64.22
09/20/2022,23,2,65.18
09/20/2022,23,3,62.07
09/20/2022,23,4,57.06
09/20/2022,24,1,53.40
09/20/2022,24,2,51.56
09/20/2022,24,3,48.60
09/20/2022,24,4,45.95
09/21/2022,1,1,45.57
09/21/2022,1,2,45.52
09/21/2022,1,3,45.32
09/21/2022,1,4,45.03
09/21/2022,2,1,45.74
09/21/2022,2,2,45.89
09/21/2022,2,3,45.27
09/21/2022,2,4,44.78
09/21/2022,3,1,44.66
09/21/2022,3,2,44.62
09/21/2022,3,3,44.15
09/21/2022,3,4,43.13
09/21/2022,4,1,42.69
09/21/2022,4,2,42.45
09/21/2022,4,3,41.75
09/21/2022,4,4,39.55
09/21/2022,5,1,41.07
09/21/2022,5,2,40.83
09/21/2022,5,3,41.31
09/21/2022,5,4,41.53
09/21/2022,6,1,42.41
09/21/2022,6,2,44.14
09/21/2022,6,3,44.65
09/21/2022,6,4,44.13
09/21/2022,7,1,45.10
09/21/2022,7,2,46.19
09/21/2022,7,3,46.62
09/21/2022,7,4,47.52
09/21/2022,8,1,47.22
09/21/2022,8,2,47.51
09/21/2022,8,3,47.44
09/21/2022,8,4,48.26
09/21/2022,9,1,47.91
09/21/2022,9,2,46.17
09/21/2022,9,3,45.70
09/21/2022,9,4,45.72
09/21/2022,10,1,46.52
09/21/2022,10,2,46.27
09/21/2022,10,3,45.86
09/21/2022,10,4,44.47
09/21/2022,11,1,42.30
09/21/2022,11,2,43.81
09/21/2022,11,3,47.95
09/21/2022,11,4,49.68
09/21/2022,12,1,53.68
09/21/2022,12,2,58.63
09/21/2022,12,3,64.76
09/21/2022,12,4,64.11
09/21/2022,13,1,66.47
09/21/2022,13,2,66.76
09/21/2022,13,3,68.30
09/21/2022,13,4,69.48
09/21/2022,14,1,70.47
09/21/2022,14,2,75.87
09/21/2022,14,3,76.36
09/21/2022,14,4,76.91
09/21/2022,15,1,76.76
09/21/2022,15,2,77.49
09/21/2022,15,3,86.95
09/21/2022,15,4,74.78
09/21/2022,16,1,72.85
09/21/2022,16,2,74.56
09/21/2022,16,3,78.94
09/21/2022,16,4,85.73
09/21/2022,17,1,79.56
09/21/2022,17,2,81.79
09/21/2022,17,3,89.62
09/21/2022,17,4,86.21
09/21/2022,18,1,81.90
09/21/2022,18,2,81.98
09/21/2022,18,3,80.05
09/21/2022,18,4,78.68
09/21/2022,19,1,76.26
09/21/2022,19,2,87.06
09/21/2022,19,3,91.27
09/21/2022,19,4,124.73
09/21/2022,20,1,176.35
09/21/2022,20,2,97.29
09/21/2022,20,3,94.23
09/21/2022,20,4,84.39
09/21/2022,21,1,76.50
09/21/2022,21,2,74.47
09/21/2022,21,3,72.26
09/21/2022,21,4,69.15
09/21/2022,22,1,69.55
09/21/2022,22,2,68.07
09/21/2022,22,3,65.85
09/21/2022,22,4,64.20
09/21/2022,23,1,65.65
09/21/2022,23,2,64.56
09/21/2022,23,3,59.71
09/21/2022,23,4,51.07
09/21/2022,24,1,47
09/21/2022,24,2,46.59
09/21/2022,24,3,44.96
09/21/2022,24,4,42.79
09/22/2022,1,1,42.85
09/22/2022,1,2,40.91
09/22/2022,1,3,38.67
09/22/2022,1,4,37.43
09/22/2022,2,1,36.74
09/22/2022,2,2,37.22
09/22/2022,2,3,37.10
09/22/2022,2,4,37.11
09/22/2022,3,1,37.95
09/22/2022,3,2,37.16
09/22/2022,3,3,36.88
09/22/2022,3,4,36.56
09/22/2022,4,1,36.38
09/22/2022,4,2,36.37
09/22/2022,4,3,36.30
09/22/2022,4,4,35.95
09/22/2022,5,1,36.39
09/22/2022,5,2,36.50
09/22/2022,5,3,36.66
09/22/2022,5,4,36.83
09/22/2022,6,1,38.98
09/22/2022,6,2,41.33
09/22/2022,6,3,41.74
09/22/2022,6,4,41.88
09/22/2022,7,1,44.70
09/22/2022,7,2,46.01
09/22/2022,7,3,46.53
09/22/2022,7,4,47.10
09/22/2022,8,1,47.21
09/22/2022,8,2,46.90
09/22/2022,8,3,46.33
09/22/2022,8,4,46.38
09/22/2022,9,1,46.07
09/22/2022,9,2,44.46
09/22/2022,9,3,42.24
09/22/2022,9,4,40.33
09/22/2022,10,1,39.68
09/22/2022,10,2,40.21
09/22/2022,10,3,43.50
09/22/2022,10,4,45.25
09/22/2022,11,1,46.22
09/22/2022,11,2,49.61
09/22/2022,11,3,58.93
09/22/2022,11,4,62.21
09/22/2022,12,1,62.31
09/22/2022,12,2,63.75
09/22/2022,12,3,65.15
09/22/2022,12,4,67.06
09/22/2022,13,1,67.59
09/22/2022,13,2,68.67
09/22/2022,13,3,72.10
09/22/2022,13,4,72.46
09/22/2022,14,1,73.71
09/22/2022,14,2,74.51
09/22/2022,14,3,75.55
09/22/2022,14,4,82.67
09/22/2022,15,1,83.71
09/22/2022,15,2,76.84
09/22/2022,15,3,73.53
09/22/2022,15,4,72.55
09/22/2022,16,1,72.89
09/22/2022,16,2,72.36
09/22/2022,16,3,72.38
09/22/2022,16,4,72.21
09/22/2022,17,1,72.16
09/22/2022,17,2,72.19
09/22/2022,17,3,72.92
09/22/2022,17,4,72.43
09/22/2022,18,1,72.20
09/22/2022,18,2,72.24
09/22/2022,18,3,73.01
09/22/2022,18,4,74.16
09/22/2022,19,1,74.07
09/22/2022,19,2,78.56
09/22/2022,19,3,93.05
09/22/2022,19,4,99.17
09/22/2022,20,1,93.74
09/22/2022,20,2,81.84
09/22/2022,20,3,76.13
09/22/2022,20,4,74.35
09/22/2022,21,1,72.98
09/22/2022,21,2,69.88
09/22/2022,21,3,68.25
09/22/2022,21,4,67.97
09/22/2022,22,1,67.40
09/22/2022,22,2,67.04
09/22/2022,22,3,65.49
09/22/2022,22,4,64.41
09/22/2022,23,1,65.24
09/22/2022,23,2,65.30
09/22/2022,23,3,64.82
09/22/2022,23,4,64.60
09/22/2022,24,1,63.76
09/22/2022,24,2,63.72
09/22/2022,24,3,63.42
09/22/2022,24,4,61.71
09/23/2022,1,1,63.18
09/23/2022,1,2,63.90
09/23/2022,1,3,63.65
09/23/2022,1,4,62.71
09/23/2022,2,1,60.98
09/23/2022,2,2,55.46
09/23/2022,2,3,52.60
09/23/2022,2,4,51.13
09/23/2022,3,1,52.60
09/23/2022,3,2,53.53
09/23/2022,3,3,52.81
09/23/2022,3,4,51.30
09/23/2022,4,1,50.99
09/23/2022,4,2,52.13
09/23/2022,4,3,52.82
09/23/2022,4,4,53.45
09/23/2022,5,1,56.74
09/23/2022,5,2,60.69
09/23/2022,5,3,60.90
09/23/2022,5,4,60.57
09/23/2022,6,1,60.49
09/23/2022,6,2,63.12
09/23/2022,6,3,63.95
09/23/2022,6,4,63.89
09/23/2022,7,1,63.83
09/23/2022,7,2,63.83
09/23/2022,7,3,65.52
09/23/2022,7,4,65.52
09/23/2022,8,1,65.71
09/23/2022,8,2,65.78
09/23/2022,8,3,65.11
09/23/2022,8,4,64.94
09/23/2022,9,1,63.60
09/23/2022,9,2,59.17
09/23/2022,9,3,53.34
09/23/2022,9,4,48.07
09/23/2022,10,1,46.79
09/23/2022,10,2,48.48
09/23/2022,10,3,49.73
09/23/2022,10,4,59.39
09/23/2022,11,1,61.17
09/23/2022,11,2,62.93
09/23/2022,11,3,62.96
09/23/2022,11,4,62.13
09/23/2022,12,1,60.04
09/23/2022,12,2,60.83
09/23/2022,12,3,62.12
09/23/2022,12,4,58.44
09/23/2022,13,1,61.68
09/23/2022,13,2,62.05
09/23/2022,13,3,63.13
09/23/2022,13,4,67.58
09/23/2022,14,1,65.55
09/23/2022,14,2,64.10
09/23/2022,14,3,64.01
09/23/2022,14,4,62.43
09/23/2022,15,1,58.76
09/23/2022,15,2,58.69
09/23/2022,15,3,61.31
09/23/2022,15,4,61.54
09/23/2022,16,1,61.59
09/23/2022,16,2,60.91
09/23/2022,16,3,60.14
09/23/2022,16,4,60.94
09/23/2022,17,1,62.28
09/23/2022,17,2,62.72
09/23/2022,17,3,63.19
09/23/2022,17,4,64.54
09/23/2022,18,1,63.88
09/23/2022,18,2,64.98
09/23/2022,18,3,64.99
09/23/2022,18,4,66.11
09/23/2022,19,1,65.16
09/23/2022,19,2,67.76
09/23/2022,19,3,74.03
09/23/2022,19,4,79.01
09/23/2022,20,1,91.91
09/23/2022,20,2,83.07
09/23/2022,20,3,81.85
09/23/2022,20,4,77.60
09/23/2022,21,1,73.82
09/23/2022,21,2,72.13
09/23/2022,21,3,69.71
09/23/2022,21,4,66.10
09/23/2022,22,1,66.15
09/23/2022,22,2,65.95
09/23/2022,22,3,64.95
09/23/2022,22,4,62.76
09/23/2022,23,1,62.87
09/23/2022,23,2,63.41
09/23/2022,23,3,63.39
09/23/2022,23,4,59.47
09/23/2022,24,1,54.32
09/23/2022,24,2,52.34
09/23/2022,24,3,51.15
09/23/2022,24,4,48.68
09/24/2022,1,1,47.10
09/24/2022,1,2,50.08
09/24/2022,1,3,43.14
09/24/2022,1,4,40.24
09/24/2022,2,1,38.01
09/24/2022,2,2,37.70
09/24/2022,2,3,36.14
09/24/2022,2,4,35.10
09/24/2022,3,1,34.97
09/24/2022,3,2,33.90
09/24/2022,3,3,33.62
09/24/2022,3,4,33.13
09/24/2022,4,1,32.89
09/24/2022,4,2,32.04
09/24/2022,4,3,31.53
09/24/2022,4,4,32.47
09/24/2022,5,1,32.06
09/24/2022,5,2,31.86
09/24/2022,5,3,32.53
09/24/2022,5,4,32.13
09/24/2022,6,1,30.25
09/24/2022,6,2,31.14
09/24/2022,6,3,31.93
09/24/2022,6,4,32.73
09/24/2022,7,1,32.15
09/24/2022,7,2,32.04
09/24/2022,7,3,32.76
09/24/2022,7,4,32.98
09/24/2022,8,1,33.97
09/24/2022,8,2,34.55
09/24/2022,8,3,34.82
09/24/2022,8,4,35.56
09/24/2022,9,1,35.92
09/24/2022,9,2,35.14
09/24/2022,9,3,34.76
09/24/2022,9,4,33.52
09/24/2022,10,1,33.17
09/24/2022,10,2,34.26
09/24/2022,10,3,34.64
09/24/2022,10,4,34.89
09/24/2022,11,1,35.20
09/24/2022,11,2,36.31
09/24/2022,11,3,38.30
09/24/2022,11,4,38.55
09/24/2022,12,1,40.52
09/24/2022,12,2,45.66
09/24/2022,12,3,49.98
09/24/2022,12,4,52.92
09/24/2022,13,1,56.39
09/24/2022,13,2,55.62
09/24/2022,13,3,68.06
09/24/2022,13,4,68.05
09/24/2022,14,1,63.50
09/24/2022,14,2,72.95
09/24/2022,14,3,67.98
09/24/2022,14,4,78.74
09/24/2022,15,1,69.18
09/24/2022,15,2,66.30
09/24/2022,15,3,68.50
09/24/2022,15,4,69.35
09/24/2022,16,1,66.30
09/24/2022,16,2,67.97
09/24/2022,16,3,71.33
09/24/2022,16,4,68.51
09/24/2022,17,1,65.67
09/24/2022,17,2,70.83
09/24/2022,17,3,75.81
09/24/2022,17,4,75.31
09/24/2022,18,1,71.80
09/24/2022,18,2,71.02
09/24/2022,18,3,72.86
09/24/2022,18,4,82.69
09/24/2022,19,1,79.27
09/24/2022,19,2,113.16
09/24/2022,19,3,142.37
09/24/2022,19,4,126.51
09/24/2022,20,1,100.20
09/24/2022,20,2,104.71
09/24/2022,20,3,89.66
09/24/2022,20,4,69.30
09/24/2022,21,1,66.38
09/24/2022,21,2,64.22
09/24/2022,21,3,61.52
09/24/2022,21,4,58.88
09/24/2022,22,1,55.80
09/24/2022,22,2,54.95
09/24/2022,22,3,52.13
09/24/2022,22,4,49.69
09/24/2022,23,1,50.64
09/24/2022,23,2,49.45
09/24/2022,23,3,41.16
09/24/2022,23,4,37.96
